anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamen,provincia,distrito,centropobl,codigoloca,periodopro,codigomodu,anexo,nombre_ie,gestion,dsc_nivel,dsc_grado,dsc_seccio,turno,total,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,415858,No Aplica,0938142,0,732 VIRGEN DE MONSERRAT,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,LOS ALEGRES,Ma¤ana,20,938142,415858,20,CODIGO_LOCAL_EXACTO,732 VIRGEN DE MONSERRAT,48,2025-08-09T17:53:58.222239
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEGUNDO,C,Ma¤ana,22,916023,416099,22,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.222239
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,QUINTO,A,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.222239
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,No Aplica,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,CUARTO,CUARTO UNICA,Ma¤ana,20,561084,416650,20,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:53:58.230510
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,No Aplica,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,SEXTO,SEXTO UNICA,Ma¤ana,16,561084,416650,16,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:53:58.230510
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,LOS ZAPATAS,609432,No Aplica,1516277,0,910,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,4 A¥OS,Ma¤ana,16,1516277,609432,16,CODIGO_MODULAR_EXACTO,910,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,PRIMERO,PRIMERO A,Ma¤ana,20,571356,416198,20,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,No Aplica,0464628,0,15220,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,1,464628,416527,1,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,,No Aplica,3891735,0,MARIA AUXILIADORA,P£blica,Inicial - Programa no escolarizado,4 a¤os,4 A¥OS,Ma¤ana,3,3891735,999,3,CODIGO_MODULAR_EXACTO,MARIA AUXILIADORA,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,No Aplica,0552661,0,15314,P£blica,Primaria,PRIMERO,PRIMERO,Ma¤ana,6,552661,416594,6,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,No Aplica,0552661,0,15314,P£blica,Primaria,TERCERO,TERCERO,Ma¤ana,4,552661,416594,4,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,QUINTO,B,Ma¤ana,27,916023,416099,27,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.230710
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,No Aplica,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,TERCERO,TERCERO UNICA,Ma¤ana,21,561084,416650,21,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,No Aplica,0260307,0,14141,P£blica,Primaria,SEGUNDO,SEGUNDO,Ma¤ana,2,260307,416061,2,CODIGO_LOCAL_EXACTO,14141,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,No Aplica,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,QUINTO,B,Ma¤ana,17,1236397,768869,17,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,No Aplica,0571745,0,14894,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,3,571745,416155,3,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,SESTEADERO TUNAL,,No Aplica,3916573,0,VIRGEN DE LAS MERCEDES,P£blica,Inicial - Programa no escolarizado,4 a¤os,01,Ma¤ana,5,3916573,9,5,CODIGO_MODULAR_EXACTO,VIRGEN DE LAS MERCEDES,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415702,No Aplica,0737783,0,467,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,3,737783,415702,3,CODIGO_LOCAL_EXACTO,467,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415716,No Aplica,0737791,0,469,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,AULA ROJA,Ma¤ana,18,737791,415716,18,CODIGO_LOCAL_EXACTO,469,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415716,No Aplica,0737791,0,469,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,AULA ROJA,Ma¤ana,9,737791,415716,9,CODIGO_LOCAL_EXACTO,469,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,416669,No Aplica,0355289,0,15383,P£blica,Primaria,TERCERO,TERCERO,Ma¤ana,3,355289,416669,3,CODIGO_LOCAL_EXACTO,15383,48,2025-08-09T17:53:58.230955
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,No Aplica,0673780,0,15478,P£blica,Primaria,PRIMERO,PRIMERO,Ma¤ana,7,673780,416773,7,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,QUINTO,QUINTO B,Ma¤ana,37,571356,416198,37,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,No Aplica,0464628,0,15220,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,3,464628,416527,3,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,415858,No Aplica,0938142,0,732 VIRGEN DE MONSERRAT,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,PEQUE¥OS EXPLORADORES,Ma¤ana,20,938142,415858,20,CODIGO_LOCAL_EXACTO,732 VIRGEN DE MONSERRAT,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,PRIMERO,A,Ma¤ana,24,916023,416099,24,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,PRIMERO,B,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,SEGUNDO,C,Ma¤ana,27,916023,416099,27,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.241288
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,CUARTO,B,Ma¤ana,37,916023,416099,37,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:58.241288
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,No Aplica,0272567,0,64346,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,5,1781897,494445,5,CODIGO_LOCAL_EXACTO,64346,,2025-08-09T17:53:58.247057
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,No Aplica,1781897,0,64346,P£blica,Secundaria,SEGUNDO,UNICA,Ma¤ana,4,1781897,494445,4,CODIGO_MODULAR_EXACTO,64346,,2025-08-09T17:53:58.247057
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,No Aplica,1781897,0,64346,P£blica,Secundaria,TERCERO,UNICA,Ma¤ana,4,1781897,494445,4,CODIGO_MODULAR_EXACTO,64346,,2025-08-09T17:53:58.247057
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,416669,No Aplica,0355289,0,15383,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,4,355289,416669,4,CODIGO_LOCAL_EXACTO,15383,48,2025-08-09T17:53:58.247057
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,416669,No Aplica,0355289,0,15383,P£blica,Primaria,QUINTO,QUINTO,Ma¤ana,2,355289,416669,2,CODIGO_LOCAL_EXACTO,15383,48,2025-08-09T17:53:58.247057
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,No Aplica,0657122,0,64798,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,1,657122,498486,1,CODIGO_LOCAL_EXACTO,64798,72,2025-08-09T17:53:58.247057
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,No Aplica,0666677,0,64829,P£blica,Primaria,QUINTO,A,Ma¤ana,4,666677,498518,4,CODIGO_LOCAL_EXACTO,64829,72,2025-08-09T17:53:58.247057
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,LIBERTAD,520294,No Aplica,0830885,0,64996,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,830885,520294,3,CODIGO_LOCAL_EXACTO,64996,72,2025-08-09T17:53:58.255084
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,No Aplica,1781897,0,64346,P£blica,Secundaria,PRIMERO,UNICA,Ma¤ana,2,1781897,494445,2,CODIGO_MODULAR_EXACTO,64346,,2025-08-09T17:53:58.255084
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA ALIANZA,494643,No Aplica,0530535,0,64641,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,5,530535,494643,5,CODIGO_LOCAL_EXACTO,64641,72,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,No Aplica,1147735,0,601331,P£blica,Secundaria,SEGUNDO,2DO A,Ma¤ana,26,1147735,366259,26,CODIGO_MODULAR_EXACTO,601331,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,364420,No Aplica,0721647,0,405,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,AMARILLO,Ma¤ana,33,721647,364420,33,CODIGO_LOCAL_EXACTO,405,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,No Aplica,1261577,0,60133,P£blica,Secundaria,SEGUNDO,B,Ma¤ana,17,1261577,365622,17,CODIGO_MODULAR_EXACTO,60133,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,740677,No Aplica,1527365,0,808,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,5,1527365,740677,5,CODIGO_MODULAR_EXACTO,808,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,No Aplica,0683474,0,6010231,P£blica,Primaria,TERCERO,3ERO B,Ma¤ana,24,683474,366787,24,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,No Aplica,0683474,0,6010231,P£blica,Primaria,CUARTO,4TO B,Ma¤ana,13,683474,366787,13,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,No Aplica,1527233,0,6010231,P£blica,Secundaria,QUINTO,5TO A,Ma¤ana,18,1527233,366787,18,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,136664,No Aplica,1306182,0,852,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,4,1306182,136664,4,CODIGO_MODULAR_EXACTO,852,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,367150,No Aplica,1261775,0,601563,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,1261775,367150,4,CODIGO_MODULAR_EXACTO,601563,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,367150,No Aplica,1261775,0,601563,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,2,1261775,367150,2,CODIGO_MODULAR_EXACTO,601563,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,MORALILLO,365655,No Aplica,0398347,0,60136,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,398347,365655,4,CODIGO_LOCAL_EXACTO,60136,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,No Aplica,1210491,0,6010230 BARBARA D'ACHILLE,P£blica,Secundaria,CUARTO,UNICA,Ma¤ana,7,1210491,366773,7,CODIGO_MODULAR_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,364873,No Aplica,1152321,0,678,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,5 A¥OS,Ma¤ana,6,1152321,364873,6,CODIGO_MODULAR_EXACTO,678,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366457,No Aplica,1153964,0,601448,P£blica,Primaria,QUINTO,éNICA,Ma¤ana,12,1153964,366457,12,CODIGO_MODULAR_EXACTO,601448,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PAUJIL I ZONA,366607,No Aplica,1154608,0,601528,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,4,1154608,366607,4,CODIGO_MODULAR_EXACTO,601528,47,2025-08-09T17:53:58.255084
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,VILLA BUEN PASTOR,364463,No Aplica,0738203,0,475,P£blica,Inicial - Cuna-jard¡n,5 a¤os,UNICA,Ma¤ana,6,738203,364463,6,CODIGO_LOCAL_EXACTO,475,47,2025-08-09T17:53:58.264086
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,VILLA BUEN PASTOR,366674,No Aplica,1148402,0,6010102,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,16,1148402,366674,16,CODIGO_MODULAR_EXACTO,6010102,47,2025-08-09T17:53:58.264086
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,No Aplica,0733535,0,64871-B,P£blica,Primaria,QUINTO,B,Ma¤ana,22,733535,495100,22,CODIGO_LOCAL_EXACTO,64871-B,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,No Aplica,0807156,0,64949,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,807156,498641,4,CODIGO_LOCAL_EXACTO,64949,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,No Aplica,0807156,0,64949,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,3,807156,498641,3,CODIGO_LOCAL_EXACTO,64949,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,No Aplica,0807156,0,64949,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,6,807156,498641,6,CODIGO_LOCAL_EXACTO,64949,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,PUERTO CONSUELO,498448,No Aplica,0273359,0,64545-B,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,7,273359,498448,7,CODIGO_LOCAL_EXACTO,64545-B,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,No Aplica,1568799,0,525-B,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,9,1568799,498561,9,CODIGO_MODULAR_EXACTO,525-B,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,No Aplica,1757327,0,SANTA ELISA - B,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana,8,733600,498561,8,CODIGO_LOCAL_EXACTO,64873-B,72,2025-08-09T17:53:58.265638
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVO BAGAZAN,494351,No Aplica,0275107,0,64115,P£blica,Primaria,SEXTO,SEXTO,Ma¤ana,10,275107,494351,10,CODIGO_LOCAL_EXACTO,64115,72,2025-08-09T17:53:58.271163
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SANTA ISABEL DE BAHUANISHO,495850,No Aplica,0272773,0,64508-B,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,35,272773,495850,35,CODIGO_LOCAL_EXACTO,64508-B,72,2025-08-09T17:53:58.271163
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,No Aplica,0733535,0,64871-B,P£blica,Primaria,SEGUNDO,A,Ma¤ana,21,733535,495100,21,CODIGO_LOCAL_EXACTO,64871-B,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250103,UCAYALI,CORONEL PORTILLO,IPARIA,SHARARA,497279,No Aplica,0304642,0,64155,P£blica,Primaria,QUINTO,éNICA,Ma¤ana,14,0304642,497279,14,CODIGO_MODULAR_EXACTO,64155,,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,No Aplica,1433515,0,65199,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1433515,575130,2,CODIGO_MODULAR_EXACTO,65199,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,No Aplica,0657122,0,64798,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,4,657122,498486,4,CODIGO_LOCAL_EXACTO,64798,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,PUERTO CONSUELO,498448,No Aplica,0273359,0,64545-B,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,2,273359,498448,2,CODIGO_LOCAL_EXACTO,64545-B,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,No Aplica,1757327,0,SANTA ELISA - B,P£blica,Secundaria,TERCERO,UNICA,Ma¤ana,9,733600,498561,9,CODIGO_LOCAL_EXACTO,64873-B,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,No Aplica,0666677,0,64829,P£blica,Primaria,PRIMERO,A,Ma¤ana,3,666677,498518,3,CODIGO_LOCAL_EXACTO,64829,72,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,No Aplica,0272567,0,64346,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,3,1781897,494445,3,CODIGO_LOCAL_EXACTO,64346,,2025-08-09T17:53:58.281214
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVO BAGAZAN,493304,No Aplica,0595108,0,295,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,9,595108,493304,9,CODIGO_LOCAL_EXACTO,295,72,2025-08-09T17:53:58.287299
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,No Aplica,0666677,0,64829,P£blica,Primaria,CUARTO,A,Ma¤ana,2,666677,498518,2,CODIGO_LOCAL_EXACTO,64829,72,2025-08-09T17:53:58.287299
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,692153,No Aplica,1625987,0,564,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,CELESTE,Ma¤ana,3,1625987,692153,3,CODIGO_MODULAR_EXACTO,564,72,2025-08-09T17:53:58.287299
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SANTA ISABEL DE BAHUANISHO,495850,No Aplica,0272773,0,64508-B,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,19,272773,495850,19,CODIGO_LOCAL_EXACTO,64508-B,72,2025-08-09T17:53:58.287299
2023,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SANTA ISABEL DE BAHUANISHO,495850,No Aplica,0272773,0,64508-B,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,26,272773,495850,26,CODIGO_LOCAL_EXACTO,64508-B,72,2025-08-09T17:53:58.287299
