id,codigo_modular,codigo_local,numero_procedimiento,nombre_institucion,region,provincia,distrito,departamento,direccion,localidad,centro_poblado,area_censo,latitud,longitud,altitud,nivel_educativo,modalidad,modalidad_especifica,gestion,gestion_departamental,tipo_sexo,turno,codigo_carrera,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,total_secciones,directivos_hombres,directivos_mujeres,directivos_total,docentes_hombres,docentes_mujeres,docentes_total,es_rural,es_eib,director,telefono,email,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,id_red_fya,nombre_red_fya_matched,entra_estudio_clustering,ILA_2022,ILA_2023,ILA_2024,X11_RED,matric_siagie_2019,matric_siagie_2020,matric_siagie_2021,matric_siagie_2022,matric_siagie_2023,matric_siagie_2024,total_docentes_ajustado,X11_RED_ajustado,metodo_ajuste,TEND_MATRICULA,TEND_MATRICULA_CATEGORIA,TEND_MATRICULA_R2,TEND_CAMBIO_PORCENTUAL,X13_TMATRC,X13_TMATRC_CATEGORIA,X13_TMATRC_MANN_KENDALL_P,X13_TMATRC_COEF_VARIACION,Y3_PR_Comunicacion,Y3_PR_Matematica,Y3_PR_Produccion_Textos
367.0,1715416,796768,1A,1416,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,CERRO DE LEONES,CERRO DE LEONES,CERRO DE LEONES,Rural,-4.83171,-80.20365,154.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,12,5,7,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,12.0,5.0,10.0,13.0,15.0,10.0,11.0,1.0,12.0,SIN_AJUSTE,1.162162162162162,ESTABLE,0.35192234488009133,120.0,1.2,ESTABLE,0.34755803674116903,28.98005779842408,,,
368.0,1715424,796773,1A,1417,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,TOTORAL BAJO,TOTORAL BAJO,TOTORAL BAJO,Rural,-4.88962,-80.21244,122.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,7,4,3,1,2,0.0,1.0,1.0,0.0,0.0,0.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,7.0,19.0,15.0,10.0,6.0,6.0,7.0,1.0,7.0,SIN_AJUSTE,-2.527027027027027,ESTABLE,0.7797921684060296,-63.1578947368421,-3.0,ESTABLE,0.09087393998624904,46.89932286569573,,,
369.0,1715440,796792,1A,1419,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,CRUCE DE VEGA,CRUCE DE VEGA,CRUCE DE VEGA,Rural,-4.94572,-80.25832,80.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,50,25,25,3,3,0.0,1.0,1.0,0.0,2.0,2.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,16.666666666666668,37.0,34.0,37.0,54.0,46.0,44.0,3.0,16.666666666666668,SIN_AJUSTE,2.4864864864864864,ESTABLE,0.3535653118342453,18.91891891891892,2.3333333333333335,ESTABLE,0.34755803674116903,16.206807822747727,,,
371.0,1745710,820966,1A,1558,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,MONTEVERDE ALTO,MONTEVERDE ALTO,MONTEVERDE,Rural,-4.91999,-80.19511,123.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,16,9,7,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,16.0,14.0,23.0,28.0,23.0,19.0,16.0,1.0,16.0,SIN_AJUSTE,-0.05405405405405429,ESTABLE,0.00033060583519299396,14.285714285714285,-1.3333333333333333,ESTABLE,0.8509806870320558,23.00971007818684,,,
372.0,1745728,820971,1A,1559,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,MANCO CAPAC SECTOR CURVA PALOMINO,MANCO CAPAC,MANCO CAPAC,Rural,-4.913557,-80.24119,105.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,24,12,12,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,24.0,17.0,20.0,25.0,25.0,23.0,24.0,1.0,24.0,SIN_AJUSTE,1.4054054054054057,ESTABLE,0.5754415833155994,41.17647058823529,1.0,ESTABLE,0.34755803674116903,13.096961772227047,,,
375.0,697714,845815,4AA,37003,DRE HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,PASAJE LAS HERMANITAS VELARDE S/N,COCHARCAS,ACOBAMBA,Urbana,-12.83894,-74.57071,3443.0,Básica Alternativa-Avanzado,No aplica,EBA,Pública de gestión directa,Sector Educación,Mixto,Mañana-Tarde-Noche,No aplica,128,59,69,6,4,0.0,1.0,1.0,4.0,1.0,5.0,0,0,MARAÑON FLORES HUGO,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.5003,21.333333333333332,,,,,,,6.0,21.333333333333332,SIN_AJUSTE,,,,,,,,,,,
376.0,421222,845815,4AI,37003,DRE HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,PASAJE LAS HERMANITAS VELARDE S/N,COCHARCAS,ACOBAMBA,Urbana,-12.83894,-74.57071,3443.0,Básica Alternativa-Inicial e Intermedio,No aplica,EBA,Pública de gestión directa,Sector Educación,Mixto,Noche,No aplica,35,6,29,1,5,0.0,0.0,0.0,0.0,1.0,1.0,0,0,ORTEGA PEREZ FELICIANO,nan,nan,79,UGEL ACOBAMBA,2.0,2.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.5003,35.0,,,,,160.0,184.0,1.0,35.0,SIN_AJUSTE,,,,,,,,,,,
377.0,1785138,852900,3AP,36831,DRE HUANCAVELICA,ACOBAMBA,MARCAS,HUANCAVELICA,PLAZA PRINCIPAL,CANCAPAMPA,CANCAPAMPA,Rural,-12.8222,-74.3815,2237.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Unidocente multigrado,15,9,6,1,6,1.0,0.0,1.0,0.0,0.0,0.0,1,0,nan,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.5003,15.0,,7.0,12.0,8.0,11.0,15.0,1.0,15.0,SIN_AJUSTE,1.6571428571428573,ESTABLE,0.5860627177700347,114.28571428571428,1.6666666666666665,ESTABLE,0.22067136191984682,27.080566215862877,,,
378.0,1151695,854843,1A,573,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 48,nan,10 DE OCTUBRE II ZONA,Rural,-4.15333,-73.46156,108.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,7,2,5,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,HIDALGO ORTIZ ELSA,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,7.0,12.0,12.0,10.0,6.0,7.0,6.0,1.0,7.0,SIN_AJUSTE,-1.4324324324324325,ESTABLE,0.8252056404230316,-50.0,-1.3333333333333333,ESTABLE,0.060289173990602185,29.532973287733068,,,
379.0,1791433,859341,4AI,EL MILAGRO,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,AVENIDA ABELARDO QUIÑONES KM 4.5,nan,SAN JUAN BAUTISTA,Urbana,-3.77845,-73.29182,92.0,Básica Alternativa-Inicial e Intermedio,No aplica,EBA,Pública de gestión privada,Convenio con Sector Educación,Mixto,Tarde,No aplica,134,26,108,2,7,0.0,0.0,0.0,0.0,2.0,2.0,0,0,PAREDES GALLO JULIO CESAR,65260501,fya47iquitos@gmail.com,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,67.0,,,,,172.0,214.0,3.0,44.666666666666664,AJUSTE_MAX45_ADMIN,,,,,,,,,,,
380.0,1791466,859341,4AA,EL MILAGRO,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,AVENIDA ABELARDO QUIÑONES KM 4.5,nan,SAN JUAN BAUTISTA,Urbana,-3.77845,-73.29182,92.0,Básica Alternativa-Avanzado,No aplica,EBA,Pública de gestión privada,Convenio con Sector Educación,Mixto,Tarde,No aplica,406,144,262,9,14,1.0,0.0,1.0,4.0,4.0,8.0,0,0,PAREDES GALLO JULIO CESAR,65260501,fya47iquitos@gmail.com,47,UGEL MAYNAS,2.0,2.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,45.111111111111114,,,,,,149.0,4.0,37.25,AJUSTE_MAX45_SIAGIE_2024,,,,,,,,,,,
381.0,1678879,862206,1A,693,DRE ANCASH,HUAYLAS,PAMPAROMAS,ANCASH,CARRETERA CARAP,nan,CARAP,Rural,-9.204821,-77.97816,2793.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,14,7,7,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1,1,nan,nan,nan,54,UGEL HUAYLAS,1.0,1.0,50,Red Fe y Alegría 54,Sí,1.1268,1.5234,1.3411,14.0,14.0,20.0,18.0,17.0,15.0,14.0,1.0,14.0,SIN_AJUSTE,-0.37837837837837834,ESTABLE,0.07790143084260728,0.0,-1.3333333333333333,ESTABLE,0.34755803674116903,13.537244042266941,,,
,1781897,494445,,64346,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,UCAYALI,RIO ALTO UCAYALI - MARG DERECHA,,MIRAFLORES,Rural,-8.445248,-74.362853,151.0,Secundaria,Escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana,,25,14,11,4,5,,,,,,,0,0,YNCA TANANTA GLORIA ESILDA,,,72,UGEL CORONEL PORTILLO,,,68,RER Fe y Alegría 72 - Pucallpa,Sí,1.0,1.1667,2.0,6.25,17.0,40.0,42.0,43.0,35.0,32.0,4.0,6.25,SIN_AJUSTE,2.0405405405405412,ESTABLE,0.13089278743484356,88.23529411764706,1.0,ESTABLE,1.0,25.430970843862795,0.0,0.0,0.00125
,2533906,,,YANACANCHA,DRE CAJAMARCA,CELENDIN,CHUMUCH,CAJAMARCA,YANACANCHA,YANACANCHA,YANACANCHA,Rural,-6.603033,-78.224522,2947.0,Inicial - Programa no escolarizado,No escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana,,0,0,0,0,0,,,,,,,1,0,,,,47,UGEL CELENDÖN,,,39,RER Fe y Alegría 44 - Cusco,Sí,1.2133,1.4583,1.375,,,,,,,,,,,,,,,,,,,0.0,0.0,
,3025715,844359,,5154 SANTIAGO ANTUNEZ DE MAYOLO,DRE CALLAO,CALLAO,VENTANILLA,CALLAO,PROYECTO PILOTO PACHACUTEC MZ A12 LOTE 1 SECTOR A,GRUPO RESIDENCIAL A1,PROYECTO PILOTO PACHACUTEC,Urbana,-11.82743,-77.16229,3351.0,Secundaria,Escolarizada,,Pública de gestión directa,Sector Educación,Mixto,Manana,,74,39,35,6,1,1.0,0.0,1.0,1.0,4.0,5.0,0,0,GALINDEZ ALTEZ WILBERT,,,44,UGEL ACOBAMBA,,,75,RER Fe y Alegría 79 - Acobamba,Sí,1.2976,1.6111,1.7418,12.333333333333334,46.0,112.0,158.0,172.0,196.0,212.0,6.0,12.333333333333334,SIN_AJUSTE,31.351351351351354,CRECIMIENTO,0.9006331740358489,360.8695652173913,28.0,CRECIMIENTO_SIGNIFICATIVO,0.008534920414227098,37.44947702013518,0.000556,0.0,
,0428714,175716,,36153 SAYRI TUPAC,DRE HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,PLAZA PRINCIPAL,,VILLA RICA,Rural,-12.8025,-74.5375,3405.0,Primaria,Escolarizada,,Pública de gestión directa,Sector Educación,Mixto,Manana,,25,11,14,2,6,0.0,1.0,1.0,0.0,1.0,1.0,1,0,SABINO ULLOA JANAMPA,,,79,UGEL ACOBAMBA,,,75,RER Fe y Alegría 79 - Acobamba,Sí,1.4362,1.2857,1.4916,12.5,22.0,18.0,22.0,23.0,,23.0,2.0,12.5,SIN_AJUSTE,0.5675675675675677,ESTABLE,0.27718416090509124,4.545454545454546,0.3333333333333333,ESTABLE,0.22067136191984682,8.586683792125651,,,
,0304642,497279,,64155,DRE UCAYALI,CORONEL PORTILLO,IPARIA,UCAYALI,RIO ALTO UCAYALI - MARG IZQUIERDO,,SHARARA,Rural,-9.3544,-74.424744,166.0,Primaria,Escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana,,81,48,33,4,6,,,,,,,1,0,RAMOS LOZANO OSCAR LUIS,811486,,72,UGEL CORONEL PORTILLO,,,68,RER Fe y Alegría 72 - Pucallpa,Sí,1.5307,1.6374,1.5736,20.25,79.0,82.0,86.0,81.0,,80.0,4.0,20.25,SIN_AJUSTE,-0.040540540540540584,ESTABLE,0.000833024805627547,1.2658227848101267,-0.15,ESTABLE,1.0,2.961530875881022,,,
,0488403,036834,,88225,DRE ANCASH,SANTA,MORO,ANCASH,CAPTUY S/N,CAPTUY,CAPTUY,Rural,-9.093743,-78.174981,604.0,Primaria,Escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana,,27,15,12,3,6,,,,,,,0,0,CORREA ANGULO MONICA CONSUELO,,,54,UGEL SANTA,,,50,RER Fe y Alegría 54 - Moro,Sí,1.4206,1.5234,1.3411,9.0,21.0,26.0,30.0,35.0,,26.0,3.0,9.0,SIN_AJUSTE,1.1756756756756757,ESTABLE,0.1873329373329373,23.809523809523807,4.25,ESTABLE,0.32718687779030575,16.93234992108394,,,
,0481093,397557,,JOSE CARLOS MARIATEGUI,DRE MOQUEGUA,MARISCAL NIETO,SAMEGUA,MOQUEGUA,AVENIDA ANDRES AVELINO CACERES S/N,,SAMEGUA,Urbana,-17.1839,-70.904,1574.0,Instituto Superior Tecnologico,Escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana-Noche,,954,536,418,72,30,,,,,,,0,0,MAQUERA MANANI MACLIVE LEVER,462091,,72,DRE MOQUEGUA,,,75,RER Fe y Alegría 79 - Acobamba,Sí,1.3778,1.6374,1.5736,13.25,,,,,,,72.0,13.25,SIN_AJUSTE,,,,,,,,,,,
,1768829,839145,,1574,DRE CAJAMARCA,JAEN,CHONTALI,CAJAMARCA,LA PALMERA,,LA PALMERA,Rural,-5.679322,-79.113117,1594.0,Inicial - Jardin,Escolarizada,,P£blica de gesti¢n directa,Sector Educaci¢n,Mixto,Manana,,7,2,5,1,3,,,,,,,1,0,,,,47,UGEL JAN,,,43,RER Fe y Alegría 48 - Malingas,Sí,1.2133,1.4556,1.5714,7.0,14.0,9.0,11.0,13.0,12.0,7.0,1.0,7.0,SIN_AJUSTE,-0.9324324324324326,ESTABLE,0.39230388925510884,-50.0,-0.5,ESTABLE,0.4523703606773608,21.640692207705605,,,0.001429
,0600692,175882,,NUESTRA SE¥ORA DE LA CANDELARIA,DRE HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,AVENIDA MANUEL CANDAMO S/N,,ACOBAMBA,Urbana,-12.83824,-74.57149,3458.0,Secundaria,,,P£blica de gesti¢n directa,,Mixto,Manana-Tarde,,265,123,142,35,16,,,,,,,1,0,IZARRA CAMACHO JUAN HOSTILIO,,,79,,,,75,RER Fe y Alegría 79 - Acobamba,Sí,1.4362,1.3256,1.3008,7.571428571428571,370.0,340.0,329.0,310.0,,254.0,35.0,7.571428571428571,SIN_AJUSTE,-22.20270270270271,DECRECIMIENTO,0.9812524354567614,-31.351351351351354,-21.0,DECRECIMIENTO_SIGNIFICATIVO,0.0274863361115103,12.028121527131658,,,
