id,codigo_modular,codigo_local,nombre_institucion,tipo_institucion,region,provincia,distrito,nivel_educativo,modalidad_especifica,gestion,area_censo,es_rural,es_fya,latitud,longitud,altitud,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,docentes_hombres,docentes_mujeres,total_secciones,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,estado_validacion,director,telefono,email,fecha_actualizacion
214,682211,366909,EL MILAGRO,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,RER,Pública de gestión privada,Rural,1,1,-3.93753,-73.37275,136.0,252,153,99,12.0,6,5,9,RER FA 47,UGEL MAYNAS,1,1,VALIDO,ARICARA PISCO RICARDO BENIGNO,nan,nan,2025-08-07 02:33:11
211,683466,366773,6010230 BARBARA D'ACHILLE,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.071509,-73.44612,106.0,52,34,18,4.0,2,1,6,RER FA 47,UGEL MAYNAS,2,2,VALIDO,PEREZ NAVARRO YNES,nan,nan,2025-08-07 02:33:11
213,683474,366787,6010231,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.091835,-73.4532,97.0,211,105,106,13.0,3,9,11,RER FA 47,UGEL MAYNAS,2,2,VALIDO,PANAIFO PINEDO EVA MARIA,nan,nan,2025-08-07 02:33:11
185,721639,364415,404,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-3.90885,-73.33874,103.0,6,2,4,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,NICOLINI VILLA VIOLENE MISAGA,nan,nan,2025-08-07 02:33:11
186,721647,364420,405,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.230595,-73.48736,96.0,78,45,33,3.0,0,2,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,NUBE RUIZ DE VIDEIRA KARLA,nan,nan,2025-08-07 02:33:11
187,738203,364463,475,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Cuna-jardín,RER,Pública de gestión directa,Rural,1,1,-3.94947,-73.36164,121.0,13,7,6,2.0,0,2,4,RER FA 47,UGEL MAYNAS,1,1,VALIDO,VASQUEZ PEÑA JAQUELINE URSULA,nan,nan,2025-08-07 02:33:11
197,738419,366240,601330,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.020995,-73.42369,114.0,2,2,0,1.0,0,0,2,RER FA 47,UGEL MAYNAS,1,1,VALIDO,AMPUERO MAZUCA ANITA JANY,nan,nan,2025-08-07 02:33:11
198,738427,366259,601331,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.021036,-73.43295,124.0,147,77,70,14.0,3,11,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,ROKES FERNANDEZ YAN CARLOS,260501,nan,2025-08-07 02:33:11
225,1257245,399896,FE Y ALEGRIA 52,IE,DRE MOQUEGUA,ILO,ILO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-17.64403,-71.31535,188.0,443,218,225,21.0,4,15,16,FA 52,UGEL ILO,3,3,VALIDO,FERNANDEZ NINA JULIA MATILDE,9936708,nan,2025-08-07 02:33:11
223,1276120,399896,FE Y ALEGRIA 52,IE,DRE MOQUEGUA,ILO,ILO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-17.64403,-71.31535,188.0,350,196,154,22.0,8,14,12,FA 52,UGEL ILO,1,1,VALIDO,FERNANDEZ NINA JULIA MATILDE,9936708,nan,2025-08-07 02:33:11
224,1547231,399896,FE Y ALEGRIA 52,IE,DRE MOQUEGUA,ILO,ILO,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-17.64403,-71.31535,188.0,100,49,51,4.0,0,4,4,FA 52,UGEL ILO,2,2,VALIDO,FERNANDEZ NINA JULIA MATILDE,9936708,nan,2025-08-07 02:33:11
259,626424,422793,15055,IE,DRE PIURA,AYABACA,SAPILLICA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.878228,-80.14346,200.0,14,7,7,2.0,1,1,6,RER FA 48,UGEL SULLANA,1,1,VALIDO,MERINO CASTILLO MADELINE,nan,nan,2025-08-07 02:33:11
314,1393602,574376,FE Y ALEGRIA 73,IE,DRE PIURA,PAITA,PAITA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-5.10621,-81.10546,74.0,106,61,45,4.0,0,4,4,FA 73,UGEL PAITA,2,2,VALIDO,VELASCO NIETO TERESA DE JESUS,nan,nan,2025-08-07 02:33:11
315,1393610,574376,FE Y ALEGRIA 73,IE,DRE PIURA,PAITA,PAITA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-5.10621,-81.10546,74.0,371,189,182,16.0,1,13,12,FA 73,UGEL PAITA,3,3,VALIDO,VELASCO NIETO TERESA DE JESUS,nan,nan,2025-08-07 02:33:11
313,1393628,574376,FE Y ALEGRIA 73,IE,DRE PIURA,PAITA,PAITA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-5.10621,-81.10546,74.0,305,171,134,13.0,4,9,10,FA 73,UGEL PAITA,1,1,VALIDO,VELASCO NIETO TERESA DE JESUS,nan,nan,2025-08-07 02:33:11
373,1714211,845165,1481,IE,DRE PIURA,PAITA,PAITA,Inicial - Jardín,EBR,Pública de gestión directa,Urbana,0,1,-5.1039,-81.1181,66.0,191,114,77,7.0,0,7,7,FA 81,UGEL PAITA,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
374,1781962,845165,1481,IE,DRE PIURA,PAITA,PAITA,Primaria,EBR,Pública de gestión directa,Urbana,0,1,-5.1039,-81.1181,66.0,454,239,215,24.0,5,18,13,FA 81,UGEL PAITA,2,2,VALIDO,OLAYA MORALES BERTHA,nan,nan,2025-08-07 02:33:11
231,1207166,412906,FE Y ALEGRIA 15,IE,DRE PIURA,PIURA,CASTILLA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-5.227286,-80.61153,36.0,73,35,38,4.0,0,4,4,FA 15,UGEL PIURA,3,3,VALIDO,SILVA MEGO DELICIA,342671,carpeflo78@yahoo.com,2025-08-07 02:33:11
229,535195,412906,FE Y ALEGRIA 15,IE,DRE PIURA,PIURA,CASTILLA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-5.227286,-80.61153,36.0,450,220,230,24.0,4,20,13,FA 15,UGEL PIURA,1,1,VALIDO,SILVA MEGO DELICIA,342671,carpeflo78@yahoo.com,2025-08-07 02:33:11
230,613547,412906,FE Y ALEGRIA 15,IE,DRE PIURA,PIURA,CASTILLA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-5.227286,-80.61153,36.0,378,184,194,15.0,5,10,13,FA 15,UGEL PIURA,2,2,VALIDO,SILVA MEGO DELICIA,342671,carpeflo78@yahoo.com,2025-08-07 02:33:11
364,1236397,768869,TECNICO MARIA TERESA DE JESUS GERHARDINGER,IE,DRE PIURA,PIURA,TAMBO GRANDE,Secundaria,RER,Pública de gestión privada,Rural,1,1,-4.845849,-80.22507,143.0,274,155,119,19.0,13,5,10,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,CHAPARRO AGUILAR MARILU DEL ROSARIO,nan,nan,2025-08-07 02:33:11
365,1236967,768925,NUESTRA SEÑORA DE LA ENSEÑANZA,IE,DRE PIURA,PIURA,TAMBO GRANDE,Técnico Productiva,CETPRO,Pública de gestión privada,Urbana,0,1,-4.9306,-80.2501,90.0,91,22,69,2.0,0,2,5,FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,CHIROQUE INGA ROSA ANGELICA,nan,nan,2025-08-07 02:33:11
325,1516269,609427,909,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.845267,-80.22496,143.0,35,20,15,3.0,0,3,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,JUAREZ ALVARADO JESSICA PAOLA,nan,nan,2025-08-07 02:33:11
326,1516277,609432,910,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.9735,-80.2575,79.0,60,38,22,3.0,0,3,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,CHUMACERO SANTOYO OLIVA,nan,nan,2025-08-07 02:33:11
363,1681212,765644,1341,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.975972,-80.22906,92.0,49,24,25,3.0,0,2,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
367,1715416,796768,1416,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.83171,-80.20365,154.0,12,5,7,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
368,1715424,796773,1417,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.88962,-80.21244,122.0,7,4,3,1.0,0,0,2,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
369,1715440,796792,1419,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.94572,-80.25832,80.0,50,25,25,3.0,0,2,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
245,1715820,416155,14894,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.881,-80.1986,117.0,15,9,6,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,2,2,VALIDO,nan,nan,nan,2025-08-07 02:33:11
371,1745710,820966,1558,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.91999,-80.19511,123.0,16,9,7,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
372,1745728,820971,1559,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.913557,-80.24119,105.0,24,12,12,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
242,1785476,416099,FE Y ALEGRIA 48,IE,DRE PIURA,PIURA,TAMBO GRANDE,Básica Alternativa-Inicial e Intermedio,EBA,Pública de gestión privada,Urbana,0,1,-4.9306,-80.2501,90.0,407,60,347,4.0,1,3,16,FA 48,UGEL TAMBOGRANDE,2,4,VALIDO,nan,nan,nan,2025-08-07 02:33:11
241,1785484,416099,FE Y ALEGRIA 48,IE,DRE PIURA,PIURA,TAMBO GRANDE,Básica Alternativa-Avanzado,EBA,Pública de gestión privada,Urbana,0,1,-4.9306,-80.2501,90.0,221,111,110,3.0,1,1,8,FA 48,UGEL TAMBOGRANDE,1,3,VALIDO,nan,nan,nan,2025-08-07 02:33:11
239,260307,416061,14141,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.855,-80.2233,144.0,24,13,11,2.0,1,1,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,GOMEZ ZAPATA JHONNY PABLO,nan,nan,2025-08-07 02:33:11
244,260315,416103,14145 SANTA JULIA BILLIART,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.846,-80.2182,139.0,191,97,94,8.0,3,4,7,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,RAMIREZ ERAZO JOSE LUIS,nan,nan,2025-08-07 02:33:11
240,350447,416099,14144 SANTA ROSA,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Urbana,0,1,-4.9306,-80.2501,90.0,446,221,225,19.0,4,14,17,RER FA 48,UGEL TAMBOGRANDE,2,2,VALIDO,HIDALGO PAREDES JOSE ANTONIO,nan,nan,2025-08-07 02:33:11
247,350496,416198,14924 DANIEL ALCIDES CARRION,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.952,-80.2495,91.0,402,206,196,19.0,8,10,16,RER FA 48,UGEL TAMBOGRANDE,2,2,VALIDO,ORTEGA MENDOZA SANTOS TEODORO,nan,nan,2025-08-07 02:33:11
252,355271,416589,15304,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.9173,-80.2198,101.0,42,21,21,3.0,1,1,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,ORTIZ RAYMUNDO ELENA BEATRIZ,nan,nan,2025-08-07 02:33:11
255,355289,416669,15383,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.8894,-80.2122,121.0,9,5,4,2.0,0,1,4,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,VEGA PALACIOS EDGARDO,nan,nan,2025-08-07 02:33:11
3,3891735,999,MARIA AUXILIADORA,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Programa no escolarizado,RER,Pública de gestión directa,Rural,1,1,-4.84999,-80.18052,168.0,9,3,6,,0,0,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
1,3916573,9,VIRGEN DE LAS MERCEDES,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Programa no escolarizado,RER,Pública de gestión directa,Rural,1,1,-4.880568,-80.14513,190.0,9,5,4,,0,0,2,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
250,464610,416513,15219,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.898373,-80.15871,154.0,16,5,11,2.0,1,1,5,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,ESTEVES MARQUEZ EDDY EDUBERTO,nan,nan,2025-08-07 02:33:11
251,464628,416527,15220,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.8343,-80.1667,200.0,15,8,7,2.0,1,1,5,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,LAZORIGA SANDOVAL MERY AUGUSTA,nan,nan,2025-08-07 02:33:11
253,552661,416594,15314,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.920441,-80.19533,121.0,27,13,14,2.0,0,2,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,BARRANTES ALVARADO EMILSEN,nan,nan,2025-08-07 02:33:11
254,561084,416650,SAGRADO CORAZON DE JESUS,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.94231,-80.23896,94.0,134,63,71,6.0,1,4,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,GARCIA TIZON JOSE HUMBERTO,nan,nan,2025-08-07 02:33:11
232,571232,415599,58,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.9417,-80.2393,98.0,67,36,31,4.0,0,4,4,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,MAZA DE GARCIA SOBEIDINA,nan,nan,2025-08-07 02:33:11
248,571356,416198,14924 DANIEL ALCIDES CARRION,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.952,-80.2495,91.0,135,70,65,6.0,0,6,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,ORTEGA MENDOZA SANTOS TEODORO,nan,nan,2025-08-07 02:33:11
246,571745,416155,14894,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.881,-80.1986,117.0,10,2,8,1.0,0,0,5,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,MONTERO CHICCHON EDITH HERMELINDA,nan,nan,2025-08-07 02:33:11
249,613943,416264,14975,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.962,-80.2751,83.0,87,47,40,4.0,1,2,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,FARFAN SUAREZ MANUEL AUGUSTO,nan,nan,2025-08-07 02:33:11
256,673780,416773,15478,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.8315,-80.204,155.0,20,7,13,2.0,1,1,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,PALACIOS MAZA EUSEBIO,nan,nan,2025-08-07 02:33:11
238,674895,416023,14045,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.85,-80.1801,173.0,23,14,9,2.0,1,0,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,MAZA ESCUDERO PAUL ARTURO,nan,nan,2025-08-07 02:33:11
233,737783,415702,467,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.8548,-80.2225,140.0,10,6,4,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,GOMEZ ZAPATA JHONNY PABLO,nan,nan,2025-08-07 02:33:11
234,737791,415716,469,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.8479,-80.217,136.0,42,20,22,3.0,0,2,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,ALAMA RUIZ YRIS VIOLETA,nan,nan,2025-08-07 02:33:11
258,840504,416952,20123,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.9443,-80.2609,86.0,18,9,9,2.0,0,1,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,ALCAS HUERTAS MARIANA DE JESUS,nan,nan,2025-08-07 02:33:11
257,840595,416914,20104,IE,DRE PIURA,PIURA,TAMBO GRANDE,Primaria,RER,Pública de gestión privada,Rural,1,1,-4.976114,-80.22945,92.0,86,53,33,4.0,1,2,6,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,DELGADO RAYMUNDO NERY,nan,nan,2025-08-07 02:33:11
243,916023,416099,14144 SANTA ROSA,IE,DRE PIURA,PIURA,TAMBO GRANDE,Secundaria,RER,Pública de gestión privada,Urbana,0,1,-4.9306,-80.2501,90.0,366,185,181,20.0,9,11,13,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,HIDALGO PAREDES JOSE ANTONIO,nan,nan,2025-08-07 02:33:11
235,937813,415735,489 JOSE MARIA VELAZ,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.9175,-80.2198,103.0,17,9,8,1.0,0,1,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,GONZALES MONTERO INGRID MILAGROS,nan,nan,2025-08-07 02:33:11
236,938118,415844,731,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Rural,1,1,-4.9632,-80.2756,78.0,53,27,26,3.0,0,3,3,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,JUAREZ PANTA MILAGROS,nan,nan,2025-08-07 02:33:11
237,938142,415858,732 VIRGEN DE MONSERRAT,IE,DRE PIURA,PIURA,TAMBO GRANDE,Inicial - Jardín,RER,Pública de gestión privada,Urbana,0,1,-4.9286,-80.2506,92.0,151,79,72,7.0,0,7,7,RER FA 48,UGEL TAMBOGRANDE,1,1,VALIDO,MAURICIO PALACIOS MARIA DEL SOCORRO,nan,nan,2025-08-07 02:33:11
226,1186451,412138,FE Y ALEGRIA 49,IE,DRE PIURA,PIURA,VEINTISEIS DE OCTUBRE,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-5.18236,-80.68428,36.0,357,182,175,15.0,5,9,12,FA 49,UGEL PIURA,1,1,VALIDO,CHAVEZ GALLO ROSA MARIA,943188571,nan,2025-08-07 02:33:11
228,1236686,412138,FE Y ALEGRIA 49,IE,DRE PIURA,PIURA,VEINTISEIS DE OCTUBRE,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-5.18236,-80.68428,36.0,69,35,34,3.0,0,3,3,FA 49,UGEL PIURA,3,3,VALIDO,CHAVEZ GALLO ROSA MARIA,943188571,nan,2025-08-07 02:33:11
227,1553726,412138,FE Y ALEGRIA 49,IE,DRE PIURA,PIURA,VEINTISEIS DE OCTUBRE,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-5.18236,-80.68428,36.0,290,154,136,20.0,7,12,10,FA 49,UGEL PIURA,2,2,VALIDO,CHAVEZ GALLO ROSA MARIA,943188571,nan,2025-08-07 02:33:11
262,1208214,436200,FE Y ALEGRIA 18,IE,DRE PIURA,SULLANA,SULLANA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-4.9045,-80.6741,72.0,155,70,85,7.0,0,7,7,FA 18,UGEL SULLANA,3,3,VALIDO,CARRILLO GUTIERREZ CARMEN ALECIA,507500,fyasullana@hotmail.com,2025-08-07 02:33:11
261,354472,436200,FE Y ALEGRIA 18,IE,DRE PIURA,SULLANA,SULLANA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-4.9045,-80.6741,72.0,644,329,315,26.0,4,21,21,FA 18,UGEL SULLANA,2,2,VALIDO,CARRILLO GUTIERREZ CARMEN ALECIA,507500,fyasullana@hotmail.com,2025-08-07 02:33:11
260,535104,436200,FE Y ALEGRIA 18,IE,DRE PIURA,SULLANA,SULLANA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-4.9045,-80.6741,72.0,713,371,342,41.0,22,15,20,FA 18,UGEL SULLANA,1,1,VALIDO,CARRILLO GUTIERREZ CARMEN ALECIA,507500,fyasullana@hotmail.com,2025-08-07 02:33:11
265,1155530,459989,27 SANTA LUCIA FE Y ALEGRIA,IE,DRE PUNO,MELGAR,MACARI,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-14.7706,-70.9043,3971.0,65,35,30,3.0,0,3,3,FA 27,UGEL MELGAR,3,3,VALIDO,CHAGUA CHUCUYA LUCILA,nan,nan,2025-08-07 02:33:11
263,227900,459989,27 SANTA LUCIA FE Y ALEGRIA,IE,DRE PUNO,MELGAR,MACARI,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-14.7706,-70.9043,3971.0,244,124,120,17.0,8,9,14,FA 27,UGEL MELGAR,1,1,VALIDO,CHAGUA CHUCUYA LUCILA,nan,feyalegria27@hotmail.com,2025-08-07 02:33:11
264,239905,459989,27 SANTA LUCIA FE Y ALEGRIA,IE,DRE PUNO,MELGAR,MACARI,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-14.7706,-70.9043,3971.0,250,131,119,31.0,17,12,14,FA 27,UGEL MELGAR,2,2,VALIDO,QUENTASI MAMANI EDERD,nan,nan,2025-08-07 02:33:11
269,1584150,467178,SANTA MARIA DE LA PROVIDENCIA,IE,DRE PUNO,SANDIA,SAN JUAN DEL ORO,Técnico Productiva,CETPRO,Pública de gestión privada,Rural,1,1,-14.2214,-69.1558,1373.0,35,21,14,2.0,2,0,2,FA 56,UGEL SANDIA,1,4,VALIDO,SUAREZ LIPA LUCRECIA,nan,nan,2025-08-07 02:33:11
268,229799,467178,286 SANTA MARIA DE LA PROVIDENCIA FE ALEGRIA 56,IE,DRE PUNO,SANDIA,SAN JUAN DEL ORO,Inicial - Jardín,EBR,Pública de gestión privada,Rural,1,1,-14.2214,-69.1558,1373.0,58,26,32,3.0,0,3,3,FA 56,UGEL SANDIA,3,3,VALIDO,SUAREZ LIPA LUCRECIA,nan,nan,2025-08-07 02:33:11
266,386755,467178,72422 SANTA MARIA DE LA PROVIDENCIA FE Y ALEGRIA 56,IE,DRE PUNO,SANDIA,SAN JUAN DEL ORO,Primaria,EBR,Pública de gestión privada,Rural,1,1,-14.2214,-69.1558,1373.0,171,82,89,11.0,4,6,8,FA 56,UGEL SANDIA,2,2,VALIDO,PADILLA LIPA DENYS,nan,pfya56@yahoo.com,2025-08-07 02:33:11
267,701284,467178,SANTA MARIA DE LA PROVIDENCIA FE Y ALEGRIA 56,IE,DRE PUNO,SANDIA,SAN JUAN DEL ORO,Secundaria,EBR,Pública de gestión privada,Rural,1,1,-14.2214,-69.1558,1373.0,136,71,65,14.0,10,4,8,FA 56,UGEL SANDIA,1,1,VALIDO,PADILLA LIPA DENYS,nan,nan,2025-08-07 02:33:11
271,843326,487096,SAN JOSE FE Y ALEGRIA 40,IE,DRE TACNA,TACNA,TACNA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-18.0033,-70.25711,577.0,500,281,219,21.0,4,16,18,FA 40,UGEL TACNA,2,2,VALIDO,CHIRI PEREZ HERNAN,242301,feyalegriatacna@speedy.com.pe,2025-08-07 02:33:11
270,876441,487096,SAN JOSE FE Y ALEGRIA 40,IE,DRE TACNA,TACNA,TACNA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-18.0033,-70.25711,577.0,420,215,205,27.0,8,17,15,FA 40,UGEL TACNA,1,1,VALIDO,CHIRI PEREZ HERNAN,242301,feyalegriatacna@speedy.com.pe,2025-08-07 02:33:11
344,1625904,692073,555-B,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Inicial - Jardín,RER,Pública de gestión directa,Urbana,0,1,-8.361982,-74.53038,146.0,90,41,49,4.0,0,4,4,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,MAGIN VALERA INES,nan,nan,2025-08-07 02:33:11
275,271379,493945,64028,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.43433,-74.24007,150.0,66,29,37,5.0,1,3,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,VILLACORTA PAREDES LUIS,811501,nan,2025-08-07 02:33:11
278,530535,494643,64641,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.441395,-74.34148,150.0,10,7,3,2.0,0,1,4,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,DE SOUZA SOUZA IRLANDA,813805,nan,2025-08-07 02:33:11
272,595082,493295,294,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.430011,-74.24303,149.0,31,15,16,1.0,0,0,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,URQUIA PASMIÑO YOLANDA,572283,nan,2025-08-07 02:33:11
279,733535,495100,64871-B,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Primaria,RER,Pública de gestión directa,Urbana,0,1,-8.36197,-74.53072,146.0,204,112,92,10.0,5,4,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,SOTO BARBARAN GILBERTO,961924345,nan,2025-08-07 02:33:11
